sp,lon,lat
"Hemithraupis flavicollis (Vieillot, 1818)",-40.07159,-19.15007
"Hemithraupis flavicollis (Vieillot, 1818)",-39.71841,-18.43532
"Hemithraupis flavicollis (Vieillot, 1818)",-57.22692,4.40572
"Hemithraupis flavicollis (Vieillot, 1818)",-35.87958,-9.22541
"Hemithraupis flavicollis (Vieillot, 1818)",-74.86984,5.56039
"Hemithraupis flavicollis (Vieillot, 1818)",-74.84908,3.78829
"Hemithraupis flavicollis (Vieillot, 1818)",-74.91991,5.30482
"Hemithraupis flavicollis (Vieillot, 1818)",-75.4103,-9.60784
"Hemithraupis flavicollis (Vieillot, 1818)",-42.62617,-19.74944
"Hemithraupis flavicollis (Vieillot, 1818)",-52.01588,-6.65072
"Hemithraupis flavicollis (Vieillot, 1818)",-55.77925,-11.71358
"Hemithraupis flavicollis (Vieillot, 1818)",-50.03654,-9.97933
"Hemithraupis flavicollis (Vieillot, 1818)",-55.70701,-11.69893
"Hemithraupis flavicollis (Vieillot, 1818)",-43.05981,-22.49022
"Hemithraupis flavicollis (Vieillot, 1818)",-39.0942,-14.35757
"Hemithraupis flavicollis (Vieillot, 1818)",-76.10147,8.00616
"Hemithraupis flavicollis (Vieillot, 1818)",-55.61069,-11.60513
"Hemithraupis flavicollis (Vieillot, 1818)",-53.91109,5.48216
"Hemithraupis flavicollis (Vieillot, 1818)",-70.94273,0.13432
"Hemithraupis flavicollis (Vieillot, 1818)",-42.53223,-19.56771
"Hemithraupis flavicollis (Vieillot, 1818)",-75.05501,5.28214
"Hemithraupis flavicollis (Vieillot, 1818)",-74.93567,5.57468
"Hemithraupis flavicollis (Vieillot, 1818)",-55.78501,-11.56351
"Hemithraupis flavicollis (Vieillot, 1818)",-77.73235,8.01992
"Hemithraupis flavicollis (Vieillot, 1818)",-67.22288,2.28865
"Hemithraupis flavicollis (Vieillot, 1818)",-67.11161,1.95749
"Hemithraupis flavicollis (Vieillot, 1818)",-67.07479,1.9098
"Hemithraupis flavicollis (Vieillot, 1818)",-66.95436,1.58032
"Hemithraupis flavicollis (Vieillot, 1818)",-77.42602,-0.99789
"Hemithraupis flavicollis (Vieillot, 1818)",-72.8883,2.56874
"Hemithraupis flavicollis (Vieillot, 1818)",-43.00226,-22.49484
"Hemithraupis flavicollis (Vieillot, 1818)",-77.73578,8.03964
"Hemithraupis flavicollis (Vieillot, 1818)",-74.88769,5.5416
"Hemithraupis flavicollis (Vieillot, 1818)",-43.22744,-22.57392
"Hemithraupis flavicollis (Vieillot, 1818)",-73.98628,3.24656
"Hemithraupis flavicollis (Vieillot, 1818)",-43.22412,-22.96744
"Hemithraupis flavicollis (Vieillot, 1818)",-74.9505,5.60311
"Hemithraupis flavicollis (Vieillot, 1818)",-52.26403,-3.34457
"Hemithraupis flavicollis (Vieillot, 1818)",-77.41986,-0.52347
"Hemithraupis flavicollis (Vieillot, 1818)",-42.73378,-22.87054
"Hemithraupis flavicollis (Vieillot, 1818)",-68.66724,-13.55803
"Hemithraupis flavicollis (Vieillot, 1818)",-73.20161,7.47983
"Hemithraupis flavicollis (Vieillot, 1818)",-73.26594,7.46033
"Hemithraupis flavicollis (Vieillot, 1818)",-73.98288,3.27592
"Hemithraupis flavicollis (Vieillot, 1818)",-60.96215,-8.4942
"Hemithraupis flavicollis (Vieillot, 1818)",-75.35917,6.70065
"Hemithraupis flavicollis (Vieillot, 1818)",-37.94747,-12.34438
"Hemithraupis flavicollis (Vieillot, 1818)",-59.77718,-13.7686
"Hemithraupis flavicollis (Vieillot, 1818)",-71.24377,-12.68153
"Hemithraupis flavicollis (Vieillot, 1818)",-71.24213,-12.68176
"Hemithraupis flavicollis (Vieillot, 1818)",-65.72188,-10.96996
"Hemithraupis flavicollis (Vieillot, 1818)",-59.23873,3.94634
"Hemithraupis flavicollis (Vieillot, 1818)",-59.0088,4.14652
"Hemithraupis flavicollis (Vieillot, 1818)",-78.64461,-4.26452
"Hemithraupis flavicollis (Vieillot, 1818)",-63.27321,-7.57292
"Hemithraupis flavicollis (Vieillot, 1818)",-56.30876,-9.9263
"Hemithraupis flavicollis (Vieillot, 1818)",-56.63152,-13.5407
"Hemithraupis flavicollis (Vieillot, 1818)",-60.40837,-7.76105
"Hemithraupis flavicollis (Vieillot, 1818)",-69.95933,-4.20215
"Hemithraupis flavicollis (Vieillot, 1818)",-65.7183,-10.98262
"Hemithraupis flavicollis (Vieillot, 1818)",-55.93111,-9.59726
"Hemithraupis flavicollis (Vieillot, 1818)",-76.44583,-0.53249
"Hemithraupis flavicollis (Vieillot, 1818)",-73.07826,7.1085
"Hemithraupis flavicollis (Vieillot, 1818)",-70.08264,1.11909
"Hemithraupis flavicollis (Vieillot, 1818)",-77.07368,0.65413
"Hemithraupis flavicollis (Vieillot, 1818)",-76.08478,-6.96737
"Hemithraupis flavicollis (Vieillot, 1818)",-39.7107,-18.42742
"Hemithraupis flavicollis (Vieillot, 1818)",-77.07379,0.65395
"Hemithraupis flavicollis (Vieillot, 1818)",-73.39362,6.86833
"Hemithraupis flavicollis (Vieillot, 1818)",-43.2291,-22.57201
"Hemithraupis flavicollis (Vieillot, 1818)",-74.86457,5.93598
"Hemithraupis flavicollis (Vieillot, 1818)",-59.06078,4.14954
"Hemithraupis flavicollis (Vieillot, 1818)",-42.97607,-22.51882
"Hemithraupis flavicollis (Vieillot, 1818)",-73.39832,6.98531
"Hemithraupis flavicollis (Vieillot, 1818)",-42.97927,-22.52329
"Hemithraupis flavicollis (Vieillot, 1818)",-74.8674,5.92866
"Hemithraupis flavicollis (Vieillot, 1818)",-74.86764,5.93144
"Hemithraupis flavicollis (Vieillot, 1818)",-74.86623,5.93583
"Hemithraupis flavicollis (Vieillot, 1818)",-74.27669,6.05851
"Hemithraupis flavicollis (Vieillot, 1818)",-75.54578,6.46414
"Hemithraupis flavicollis (Vieillot, 1818)",-70.00842,1.15802
"Hemithraupis flavicollis (Vieillot, 1818)",-73.38869,6.84178
"Hemithraupis flavicollis (Vieillot, 1818)",-70.0443,1.0928
"Hemithraupis flavicollis (Vieillot, 1818)",-74.85713,5.89834
"Hemithraupis flavicollis (Vieillot, 1818)",-77.3414,-0.5775
"Hemithraupis flavicollis (Vieillot, 1818)",-75.07215,7.00286
"Hemithraupis flavicollis (Vieillot, 1818)",-74.86644,5.93473
"Hemithraupis flavicollis (Vieillot, 1818)",-77.36028,7.86515
"Hemithraupis flavicollis (Vieillot, 1818)",-41.04009,-20.50371
"Hemithraupis flavicollis (Vieillot, 1818)",-73.39792,6.99036
"Hemithraupis flavicollis (Vieillot, 1818)",-75.0862,6.9872
"Hemithraupis flavicollis (Vieillot, 1818)",-59.02282,4.10381
"Hemithraupis flavicollis (Vieillot, 1818)",-37.6487,-11.61786
"Hemithraupis flavicollis (Vieillot, 1818)",-37.64508,-11.61421
"Hemithraupis flavicollis (Vieillot, 1818)",-42.79691,-22.43809
"Hemithraupis flavicollis (Vieillot, 1818)",-75.04906,6.98706
"Hemithraupis flavicollis (Vieillot, 1818)",-42.80773,-22.42686
"Hemithraupis flavicollis (Vieillot, 1818)",-74.86764,5.92955
"Hemithraupis flavicollis (Vieillot, 1818)",-43.4334,-22.5921
"Hemithraupis flavicollis (Vieillot, 1818)",-37.65028,-11.6333
"Hemithraupis flavicollis (Vieillot, 1818)",-58.775,4.50318
"Hemithraupis flavicollis (Vieillot, 1818)",-77.49796,-0.72915
"Hemithraupis flavicollis (Vieillot, 1818)",-77.49881,-0.72536
"Hemithraupis flavicollis (Vieillot, 1818)",-77.4673,-0.705
"Hemithraupis flavicollis (Vieillot, 1818)",-77.44099,-0.63952
"Hemithraupis flavicollis (Vieillot, 1818)",-42.30847,-22.50896
"Hemithraupis flavicollis (Vieillot, 1818)",-72.90776,2.09012
"Hemithraupis flavicollis (Vieillot, 1818)",-41.8086,-22.37724
"Hemithraupis flavicollis (Vieillot, 1818)",-41.78238,-22.37748
"Hemithraupis flavicollis (Vieillot, 1818)",-78.57748,-3.2982
"Hemithraupis flavicollis (Vieillot, 1818)",-75.06684,5.23502
"Hemithraupis flavicollis (Vieillot, 1818)",-75.05158,6.98797
"Hemithraupis flavicollis (Vieillot, 1818)",-75.06442,6.99108
"Hemithraupis flavicollis (Vieillot, 1818)",-75.6934,7.0717
"Hemithraupis flavicollis (Vieillot, 1818)",-75.68258,7.0606
"Hemithraupis flavicollis (Vieillot, 1818)",-75.68638,7.05794
"Hemithraupis flavicollis (Vieillot, 1818)",-75.68328,7.05701
"Hemithraupis flavicollis (Vieillot, 1818)",-75.68403,7.06395
"Hemithraupis flavicollis (Vieillot, 1818)",-75.69339,7.07169
"Hemithraupis flavicollis (Vieillot, 1818)",-75.6945,7.08175
"Hemithraupis flavicollis (Vieillot, 1818)",-75.68404,7.06396
"Hemithraupis flavicollis (Vieillot, 1818)",-75.68638,7.05795
"Hemithraupis flavicollis (Vieillot, 1818)",-75.68329,7.05702
"Hemithraupis flavicollis (Vieillot, 1818)",-39.10552,-14.17796
"Hemithraupis flavicollis (Vieillot, 1818)",-60.74492,-12.08258
"Hemithraupis flavicollis (Vieillot, 1818)",-67.97098,3.96859
"Hemithraupis flavicollis (Vieillot, 1818)",-71.26932,-12.66865
"Hemithraupis flavicollis (Vieillot, 1818)",-77.80074,-1.48625
"Hemithraupis flavicollis (Vieillot, 1818)",-77.74958,-1.3862
"Hemithraupis flavicollis (Vieillot, 1818)",-77.75857,8.03544
"Hemithraupis flavicollis (Vieillot, 1818)",-39.0277,-14.38764
"Hemithraupis flavicollis (Vieillot, 1818)",-70.20538,1.20965
"Hemithraupis flavicollis (Vieillot, 1818)",-74.93435,5.57625
"Hemithraupis flavicollis (Vieillot, 1818)",-78.67587,-3.93294
"Hemithraupis flavicollis (Vieillot, 1818)",-42.17571,-22.37143
"Hemithraupis flavicollis (Vieillot, 1818)",-78.67454,-3.91519
"Hemithraupis flavicollis (Vieillot, 1818)",-42.21119,-22.44962
"Hemithraupis flavicollis (Vieillot, 1818)",-55.46414,4.60821
"Hemithraupis flavicollis (Vieillot, 1818)",-38.40417,-12.44858
"Hemithraupis flavicollis (Vieillot, 1818)",-74.86877,5.92798
"Hemithraupis flavicollis (Vieillot, 1818)",-70.23669,1.22415
"Hemithraupis flavicollis (Vieillot, 1818)",-39.06341,-14.41654
"Hemithraupis flavicollis (Vieillot, 1818)",-73.41818,6.95122
"Hemithraupis flavicollis (Vieillot, 1818)",-42.20076,-22.47965
"Hemithraupis flavicollis (Vieillot, 1818)",-76.30228,-6.4604
"Hemithraupis flavicollis (Vieillot, 1818)",-75.66027,7.11898
"Hemithraupis flavicollis (Vieillot, 1818)",-75.66145,7.11209
"Hemithraupis flavicollis (Vieillot, 1818)",-75.64349,7.13559
"Hemithraupis flavicollis (Vieillot, 1818)",-75.647,7.13203
"Hemithraupis flavicollis (Vieillot, 1818)",-75.64317,7.13141
"Hemithraupis flavicollis (Vieillot, 1818)",-75.67887,7.07422
"Hemithraupis flavicollis (Vieillot, 1818)",-75.67648,7.08449
"Hemithraupis flavicollis (Vieillot, 1818)",-75.66093,7.10776
"Hemithraupis flavicollis (Vieillot, 1818)",-75.6571,7.10818
"Hemithraupis flavicollis (Vieillot, 1818)",-75.65455,7.10755
"Hemithraupis flavicollis (Vieillot, 1818)",-75.6571,7.10819
"Hemithraupis flavicollis (Vieillot, 1818)",-75.66145,7.1121
"Hemithraupis flavicollis (Vieillot, 1818)",-75.64318,7.13141
"Hemithraupis flavicollis (Vieillot, 1818)",-75.67888,7.07423
"Hemithraupis flavicollis (Vieillot, 1818)",-75.67691,7.08086
"Hemithraupis flavicollis (Vieillot, 1818)",-75.6435,7.13559
"Hemithraupis flavicollis (Vieillot, 1818)",-75.66094,7.10777
"Hemithraupis flavicollis (Vieillot, 1818)",-42.96326,-22.47706
"Hemithraupis flavicollis (Vieillot, 1818)",-75.44647,-9.66746
"Hemithraupis flavicollis (Vieillot, 1818)",-42.30844,-22.50892
"Hemithraupis flavicollis (Vieillot, 1818)",-77.07459,0.654
"Hemithraupis flavicollis (Vieillot, 1818)",-42.7705,-22.45273
"Hemithraupis flavicollis (Vieillot, 1818)",-73.57465,5.22033
"Hemithraupis flavicollis (Vieillot, 1818)",-37.95335,-12.35445
"Hemithraupis flavicollis (Vieillot, 1818)",-73.34094,7.03583
"Hemithraupis flavicollis (Vieillot, 1818)",-42.6501,-22.88193
"Hemithraupis flavicollis (Vieillot, 1818)",-74.86778,5.92839
"Hemithraupis flavicollis (Vieillot, 1818)",-42.64916,-22.88245
"Hemithraupis flavicollis (Vieillot, 1818)",-77.38779,-1.04956
"Hemithraupis flavicollis (Vieillot, 1818)",-74.85107,5.912
"Hemithraupis flavicollis (Vieillot, 1818)",-73.34077,7.14677
"Hemithraupis flavicollis (Vieillot, 1818)",-39.12593,-16.54412
"Hemithraupis flavicollis (Vieillot, 1818)",-59.93964,-3.00333
"Hemithraupis flavicollis (Vieillot, 1818)",-74.85156,5.91181
"Hemithraupis flavicollis (Vieillot, 1818)",-74.58583,4.23634
"Hemithraupis flavicollis (Vieillot, 1818)",-75.25275,-10.34194
"Hemithraupis flavicollis (Vieillot, 1818)",-78.667,-4.3182
"Hemithraupis flavicollis (Vieillot, 1818)",-74.856,5.893
"Hemithraupis flavicollis (Vieillot, 1818)",-40.08946,-19.01668
"Hemithraupis flavicollis (Vieillot, 1818)",-59.0236,4.08804
"Hemithraupis flavicollis (Vieillot, 1818)",-40.06817,-19.15049
"Hemithraupis flavicollis (Vieillot, 1818)",-39.88872,-19.64404
"Hemithraupis flavicollis (Vieillot, 1818)",-74.95035,4.95335
"Hemithraupis flavicollis (Vieillot, 1818)",-42.21552,-22.44866
"Hemithraupis flavicollis (Vieillot, 1818)",-74.20716,6.80021
"Hemithraupis flavicollis (Vieillot, 1818)",-42.2089,-22.44771
"Hemithraupis flavicollis (Vieillot, 1818)",-42.21453,-22.44862
"Hemithraupis flavicollis (Vieillot, 1818)",-42.65018,-22.89227
"Hemithraupis flavicollis (Vieillot, 1818)",-74.8661,5.93608
"Hemithraupis flavicollis (Vieillot, 1818)",-77.04619,0.64348
"Hemithraupis flavicollis (Vieillot, 1818)",-74.86844,5.92832
"Hemithraupis flavicollis (Vieillot, 1818)",-66.09875,-11.023
"Hemithraupis flavicollis (Vieillot, 1818)",-74.97929,5.28763
"Hemithraupis flavicollis (Vieillot, 1818)",-63.86763,-17.55212
"Hemithraupis flavicollis (Vieillot, 1818)",-74.6552,4.3574
"Hemithraupis flavicollis (Vieillot, 1818)",-52.60382,-6.77149
"Hemithraupis flavicollis (Vieillot, 1818)",-74.63854,6.44531
"Hemithraupis flavicollis (Vieillot, 1818)",-74.90828,6.75813
"Hemithraupis flavicollis (Vieillot, 1818)",-74.86572,6.7428
"Hemithraupis flavicollis (Vieillot, 1818)",-73.77677,2.15015
"Hemithraupis flavicollis (Vieillot, 1818)",-43.05161,-22.55759
"Hemithraupis flavicollis (Vieillot, 1818)",-71.35972,-12.8896
"Hemithraupis flavicollis (Vieillot, 1818)",-74.92029,-11.16307
"Hemithraupis flavicollis (Vieillot, 1818)",-76.39721,-0.67445
"Hemithraupis flavicollis (Vieillot, 1818)",-67.51712,-14.4346
"Hemithraupis flavicollis (Vieillot, 1818)",-40.39866,-19.71658
"Hemithraupis flavicollis (Vieillot, 1818)",-74.12313,6.44118
"Hemithraupis flavicollis (Vieillot, 1818)",-74.63907,6.44848
"Hemithraupis flavicollis (Vieillot, 1818)",-39.72648,-18.44147
"Hemithraupis flavicollis (Vieillot, 1818)",-74.85305,6.76888
"Hemithraupis flavicollis (Vieillot, 1818)",-74.84766,6.76963
"Hemithraupis flavicollis (Vieillot, 1818)",-55.93221,-9.59879
"Hemithraupis flavicollis (Vieillot, 1818)",-74.90187,6.75543
"Hemithraupis flavicollis (Vieillot, 1818)",-74.80231,6.77537
"Hemithraupis flavicollis (Vieillot, 1818)",-74.6393,6.44842
"Hemithraupis flavicollis (Vieillot, 1818)",-42.0355,-22.42815
"Hemithraupis flavicollis (Vieillot, 1818)",-56.98323,-10.36053
"Hemithraupis flavicollis (Vieillot, 1818)",-56.9697,-10.35961
"Hemithraupis flavicollis (Vieillot, 1818)",-56.98698,-10.36012
"Hemithraupis flavicollis (Vieillot, 1818)",-40.62944,-20.3424
"Hemithraupis flavicollis (Vieillot, 1818)",-73.47289,7.11148
"Hemithraupis flavicollis (Vieillot, 1818)",-40.47226,-19.91521
"Hemithraupis flavicollis (Vieillot, 1818)",-39.71287,-18.4319
"Hemithraupis flavicollis (Vieillot, 1818)",-43.53511,-22.8268
"Hemithraupis flavicollis (Vieillot, 1818)",-40.66001,-20.35318
"Hemithraupis flavicollis (Vieillot, 1818)",-73.58162,7.04582
"Hemithraupis flavicollis (Vieillot, 1818)",-70.95673,-12.33484
"Hemithraupis flavicollis (Vieillot, 1818)",-42.99589,-22.49706
"Hemithraupis flavicollis (Vieillot, 1818)",-42.97142,-22.51275
"Hemithraupis flavicollis (Vieillot, 1818)",-60.05826,-2.80601
"Hemithraupis flavicollis (Vieillot, 1818)",-43.27443,-22.96074
"Hemithraupis flavicollis (Vieillot, 1818)",-43.4359,-22.6037
"Hemithraupis flavicollis (Vieillot, 1818)",-77.48235,6.71254
"Hemithraupis flavicollis (Vieillot, 1818)",-55.90323,-9.53813
"Hemithraupis flavicollis (Vieillot, 1818)",-42.56527,-22.71087
"Hemithraupis flavicollis (Vieillot, 1818)",-42.57662,-22.72298
"Hemithraupis flavicollis (Vieillot, 1818)",-75.31119,-9.69082
"Hemithraupis flavicollis (Vieillot, 1818)",-77.50153,6.71045
"Hemithraupis flavicollis (Vieillot, 1818)",-53.53592,-13.4214
"Hemithraupis flavicollis (Vieillot, 1818)",-53.5343,-13.42834
"Hemithraupis flavicollis (Vieillot, 1818)",-74.92342,5.32562
"Hemithraupis flavicollis (Vieillot, 1818)",-74.15016,5.44627
"Hemithraupis flavicollis (Vieillot, 1818)",-74.14993,5.44533
"Hemithraupis flavicollis (Vieillot, 1818)",-70.2948,-4.2889
"Hemithraupis flavicollis (Vieillot, 1818)",-74.68416,7.08247
"Hemithraupis flavicollis (Vieillot, 1818)",-64.01392,-11.86235
"Hemithraupis flavicollis (Vieillot, 1818)",-67.14928,-15.37574
"Hemithraupis flavicollis (Vieillot, 1818)",-77.4233,0.27412
"Hemithraupis flavicollis (Vieillot, 1818)",-35.99973,-9.17147
"Hemithraupis flavicollis (Vieillot, 1818)",-42.58508,-22.64942
"Hemithraupis flavicollis (Vieillot, 1818)",-77.45419,0.28752
"Hemithraupis flavicollis (Vieillot, 1818)",-56.67357,-9.02995
"Hemithraupis flavicollis (Vieillot, 1818)",-77.36528,0.07744
"Hemithraupis flavicollis (Vieillot, 1818)",-77.41826,0.28436
"Hemithraupis flavicollis (Vieillot, 1818)",-38.03845,-12.55453
"Hemithraupis flavicollis (Vieillot, 1818)",-38.05192,-12.5447
"Hemithraupis flavicollis (Vieillot, 1818)",-35.90885,-9.6127
"Hemithraupis flavicollis (Vieillot, 1818)",-75.2434,-10.36972
"Hemithraupis flavicollis (Vieillot, 1818)",-73.85864,7.1765
"Hemithraupis flavicollis (Vieillot, 1818)",-51.88236,3.85079
"Hemithraupis flavicollis (Vieillot, 1818)",-74.31667,5.613
"Hemithraupis flavicollis (Vieillot, 1818)",-73.34075,7.14679
"Hemithraupis flavicollis (Vieillot, 1818)",-63.88013,-11.72913
"Hemithraupis flavicollis (Vieillot, 1818)",-73.41511,6.87834
"Hemithraupis flavicollis (Vieillot, 1818)",-77.56386,-0.79734
"Hemithraupis flavicollis (Vieillot, 1818)",-61.12553,4.49661
"Hemithraupis flavicollis (Vieillot, 1818)",-55.63117,-12.42767
"Hemithraupis flavicollis (Vieillot, 1818)",-42.32644,-22.52451
"Hemithraupis flavicollis (Vieillot, 1818)",-39.13582,-14.49411
"Hemithraupis flavicollis (Vieillot, 1818)",-42.49259,-22.93172
"Hemithraupis flavicollis (Vieillot, 1818)",-78.68491,-3.91965
"Hemithraupis flavicollis (Vieillot, 1818)",-78.67413,-3.91517
"Hemithraupis flavicollis (Vieillot, 1818)",-73.3407,7.14672
"Hemithraupis flavicollis (Vieillot, 1818)",-74.63528,6.61741
"Hemithraupis flavicollis (Vieillot, 1818)",-74.63885,6.61826
"Hemithraupis flavicollis (Vieillot, 1818)",-77.77281,-0.83121
"Hemithraupis flavicollis (Vieillot, 1818)",-74.95629,5.61033
"Hemithraupis flavicollis (Vieillot, 1818)",-75.03284,5.34362
"Hemithraupis flavicollis (Vieillot, 1818)",-61.57924,-14.36452
"Hemithraupis flavicollis (Vieillot, 1818)",-42.98642,-22.51364
"Hemithraupis flavicollis (Vieillot, 1818)",-77.85422,-0.98587
"Hemithraupis flavicollis (Vieillot, 1818)",-77.59125,-0.72074
"Hemithraupis flavicollis (Vieillot, 1818)",-75.67886,7.07955
"Hemithraupis flavicollis (Vieillot, 1818)",-73.65163,6.90123
"Hemithraupis flavicollis (Vieillot, 1818)",-73.39496,7.09999
"Hemithraupis flavicollis (Vieillot, 1818)",-73.82183,-12.50343
"Hemithraupis flavicollis (Vieillot, 1818)",-78.70248,-3.46673
"Hemithraupis flavicollis (Vieillot, 1818)",-73.87574,3.17094
"Hemithraupis flavicollis (Vieillot, 1818)",-42.30385,-22.49665
"Hemithraupis flavicollis (Vieillot, 1818)",-70.11346,1.13806
"Hemithraupis flavicollis (Vieillot, 1818)",-59.94333,-2.38363
"Hemithraupis flavicollis (Vieillot, 1818)",-40.14,-19.97106
"Hemithraupis flavicollis (Vieillot, 1818)",-74.81721,5.14927
"Hemithraupis flavicollis (Vieillot, 1818)",-76.11037,8.01093
"Hemithraupis flavicollis (Vieillot, 1818)",-77.0798,0.65909
"Hemithraupis flavicollis (Vieillot, 1818)",-77.85663,-0.9912
"Hemithraupis flavicollis (Vieillot, 1818)",-78.71351,-3.80069
"Hemithraupis flavicollis (Vieillot, 1818)",-76.26225,-6.57954
"Hemithraupis flavicollis (Vieillot, 1818)",-58.90565,4.24439
"Hemithraupis flavicollis (Vieillot, 1818)",-76.16611,-0.031
"Hemithraupis flavicollis (Vieillot, 1818)",-73.91943,6.99196
"Hemithraupis flavicollis (Vieillot, 1818)",-76.18526,-0.01843
"Hemithraupis flavicollis (Vieillot, 1818)",-71.38521,-12.90159
"Hemithraupis flavicollis (Vieillot, 1818)",-79.09049,-4.55719
"Hemithraupis flavicollis (Vieillot, 1818)",-74.62991,4.19818
"Hemithraupis flavicollis (Vieillot, 1818)",-60.08073,-2.55296
"Hemithraupis flavicollis (Vieillot, 1818)",-76.61056,1.1075
"Hemithraupis flavicollis (Vieillot, 1818)",-71.45608,-12.99529
"Hemithraupis flavicollis (Vieillot, 1818)",-73.342,7.03521
"Hemithraupis flavicollis (Vieillot, 1818)",-74.58962,4.26473
"Hemithraupis flavicollis (Vieillot, 1818)",-73.01553,5.86595
"Hemithraupis flavicollis (Vieillot, 1818)",-75.17007,6.82658
"Hemithraupis flavicollis (Vieillot, 1818)",-75.10792,6.98287
"Hemithraupis flavicollis (Vieillot, 1818)",-42.77072,-22.45093
"Hemithraupis flavicollis (Vieillot, 1818)",-72.6891,1.74127
"Hemithraupis flavicollis (Vieillot, 1818)",-75.67534,7.10883
"Hemithraupis flavicollis (Vieillot, 1818)",-75.68383,7.09012
"Hemithraupis flavicollis (Vieillot, 1818)",-75.66432,7.09192
"Hemithraupis flavicollis (Vieillot, 1818)",-75.68094,7.09362
"Hemithraupis flavicollis (Vieillot, 1818)",-75.6848,7.09043
"Hemithraupis flavicollis (Vieillot, 1818)",-75.70173,7.09464
"Hemithraupis flavicollis (Vieillot, 1818)",-75.6825,7.09269
"Hemithraupis flavicollis (Vieillot, 1818)",-76.32,0.49211
"Hemithraupis flavicollis (Vieillot, 1818)",-76.30676,0.47397
"Hemithraupis flavicollis (Vieillot, 1818)",-73.38583,7.09443
"Hemithraupis flavicollis (Vieillot, 1818)",-74.26122,6.04561
"Hemithraupis flavicollis (Vieillot, 1818)",-58.90564,4.24475
"Hemithraupis flavicollis (Vieillot, 1818)",-58.90606,4.24704
"Hemithraupis flavicollis (Vieillot, 1818)",-69.61082,-13.13412
"Hemithraupis flavicollis (Vieillot, 1818)",-67.9124,3.81738
"Hemithraupis flavicollis (Vieillot, 1818)",-78.64928,-4.2559
"Hemithraupis flavicollis (Vieillot, 1818)",-78.65632,-4.36917
"Hemithraupis flavicollis (Vieillot, 1818)",-78.64182,-4.30349
"Hemithraupis flavicollis (Vieillot, 1818)",-75.67917,7.06861
"Hemithraupis flavicollis (Vieillot, 1818)",-58.77158,4.55272
"Hemithraupis flavicollis (Vieillot, 1818)",-58.8056,4.43125
"Hemithraupis flavicollis (Vieillot, 1818)",-69.07849,-12.61753
"Hemithraupis flavicollis (Vieillot, 1818)",-58.79559,4.45498
"Hemithraupis flavicollis (Vieillot, 1818)",-58.84834,4.35738
"Hemithraupis flavicollis (Vieillot, 1818)",-75.12351,6.79001
"Hemithraupis flavicollis (Vieillot, 1818)",-42.48083,-22.13015
"Hemithraupis flavicollis (Vieillot, 1818)",-69.07386,-12.61936
"Hemithraupis flavicollis (Vieillot, 1818)",-78.63452,-4.10389
"Hemithraupis flavicollis (Vieillot, 1818)",-75.0157,6.25194
"Hemithraupis flavicollis (Vieillot, 1818)",-78.66334,-4.31431
"Hemithraupis flavicollis (Vieillot, 1818)",-58.7274,4.61567
"Hemithraupis flavicollis (Vieillot, 1818)",-70.21558,1.27083
"Hemithraupis flavicollis (Vieillot, 1818)",-76.49042,0.84069
"Hemithraupis flavicollis (Vieillot, 1818)",-58.66322,4.61133
"Hemithraupis flavicollis (Vieillot, 1818)",-58.68536,4.67156
"Hemithraupis flavicollis (Vieillot, 1818)",-72.23556,-3.61722
"Hemithraupis flavicollis (Vieillot, 1818)",-76.45176,-0.47413
"Hemithraupis flavicollis (Vieillot, 1818)",-40.4878,-19.75074
"Hemithraupis flavicollis (Vieillot, 1818)",-76.21132,-6.6096
"Hemithraupis flavicollis (Vieillot, 1818)",-77.76703,8.05518
"Hemithraupis flavicollis (Vieillot, 1818)",-75.68099,7.09368
"Hemithraupis flavicollis (Vieillot, 1818)",-75.66914,7.0935
"Hemithraupis flavicollis (Vieillot, 1818)",-75.70416,7.09088
"Hemithraupis flavicollis (Vieillot, 1818)",-75.67926,7.09416
"Hemithraupis flavicollis (Vieillot, 1818)",-75.66625,7.09441
"Hemithraupis flavicollis (Vieillot, 1818)",-75.67823,7.09823
"Hemithraupis flavicollis (Vieillot, 1818)",-78.99622,-4.13265
"Hemithraupis flavicollis (Vieillot, 1818)",-74.27452,6.03298
"Hemithraupis flavicollis (Vieillot, 1818)",-74.27196,6.03979
"Hemithraupis flavicollis (Vieillot, 1818)",-40.07808,-19.43551
"Hemithraupis flavicollis (Vieillot, 1818)",-70.1407,1.1303
"Hemithraupis flavicollis (Vieillot, 1818)",-74.8679,5.92989
"Hemithraupis flavicollis (Vieillot, 1818)",-69.05991,-12.6089
"Hemithraupis flavicollis (Vieillot, 1818)",-42.78142,-22.4449
"Hemithraupis flavicollis (Vieillot, 1818)",-40.48771,-19.75041
"Hemithraupis flavicollis (Vieillot, 1818)",-74.85247,6.99156
"Hemithraupis flavicollis (Vieillot, 1818)",-40.4177,-19.74936
"Hemithraupis flavicollis (Vieillot, 1818)",-73.37073,6.98612
"Hemithraupis flavicollis (Vieillot, 1818)",-74.25638,6.04863
"Hemithraupis flavicollis (Vieillot, 1818)",-73.48018,6.88901
"Hemithraupis flavicollis (Vieillot, 1818)",-74.85973,5.94422
"Hemithraupis flavicollis (Vieillot, 1818)",-77.80142,8.31159
"Hemithraupis flavicollis (Vieillot, 1818)",-76.45421,-0.47354
