sp,lon,lat
"Caryothraustes canadensis (Linnaeus, 1766)",-59.0236,4.08804
"Caryothraustes canadensis (Linnaeus, 1766)",-59.30561,3.92111
"Caryothraustes canadensis (Linnaeus, 1766)",-42.99453,-22.49572
"Caryothraustes canadensis (Linnaeus, 1766)",-42.96326,-22.47706
"Caryothraustes canadensis (Linnaeus, 1766)",-59.71884,6.76613
"Caryothraustes canadensis (Linnaeus, 1766)",-35.87872,-9.2195
"Caryothraustes canadensis (Linnaeus, 1766)",-59.75512,6.76548
"Caryothraustes canadensis (Linnaeus, 1766)",-59.76015,6.78809
"Caryothraustes canadensis (Linnaeus, 1766)",-59.7555,6.75164
"Caryothraustes canadensis (Linnaeus, 1766)",-55.49572,4.64944
"Caryothraustes canadensis (Linnaeus, 1766)",-55.02478,5.34178
"Caryothraustes canadensis (Linnaeus, 1766)",-52.41278,4.72305
"Caryothraustes canadensis (Linnaeus, 1766)",-52.97997,5.07052
"Caryothraustes canadensis (Linnaeus, 1766)",-61.39884,2.53244
"Caryothraustes canadensis (Linnaeus, 1766)",-40.14886,-14.63154
"Caryothraustes canadensis (Linnaeus, 1766)",-61.07241,1.9074
"Caryothraustes canadensis (Linnaeus, 1766)",-43.49455,-4.83478
"Caryothraustes canadensis (Linnaeus, 1766)",-40.68142,-20.29577
"Caryothraustes canadensis (Linnaeus, 1766)",-40.39866,-19.71658
"Caryothraustes canadensis (Linnaeus, 1766)",-40.21997,-14.66729
"Caryothraustes canadensis (Linnaeus, 1766)",-58.19603,6.50439
"Caryothraustes canadensis (Linnaeus, 1766)",-61.0627,1.8927
"Caryothraustes canadensis (Linnaeus, 1766)",-60.9585,2.3713
"Caryothraustes canadensis (Linnaeus, 1766)",-52.8064,5.11022
"Caryothraustes canadensis (Linnaeus, 1766)",-60.04925,-2.73769
"Caryothraustes canadensis (Linnaeus, 1766)",-52.27905,4.61022
"Caryothraustes canadensis (Linnaeus, 1766)",-48.05045,-1.37542
